customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01130,Male,0,false,false,13,true,false,No,true,false,false,true,true,true,Two year,true,Bank transfer (automatic),115.97,1507.61,false
CUST-01131,Male,1,true,false,66,false,false,No,false,true,false,true,true,true,One year,true,Electronic check,35.77,2360.82,true
CUST-01132,Female,0,true,true,43,false,true,No,false,false,false,true,true,false,Two year,false,Bank transfer (automatic),44.09,1895.87,false
CUST-01133,Female,0,false,false,14,true,false,DSL,true,true,true,true,true,false,Two year,false,Credit card (automatic),117.41,1643.74,false
CUST-01134,Female,0,false,true,51,false,false,DSL,false,false,false,false,true,true,One year,false,Mailed check,94.13,4800.63,false
CUST-01135,Male,1,true,true,10,true,true,No,false,true,true,true,true,true,Month-to-month,true,Bank transfer (automatic),45.08,450.8,false
CUST-01136,Female,0,false,false,52,false,true,DSL,true,false,false,false,true,true,Two year,false,Bank transfer (automatic),98.4,5116.8,false
CUST-01137,Female,0,false,true,35,true,true,DSL,true,false,false,false,true,false,One year,false,Mailed check,79.01,2765.35,false
CUST-01138,Male,1,true,true,24,false,false,DSL,true,false,true,true,true,true,Month-to-month,true,Bank transfer (automatic),42.01,1008.24,false
CUST-01139,Male,0,true,true,35,true,true,No,true,false,false,true,true,true,Month-to-month,false,Bank transfer (automatic),112.05,3921.75,true
CUST-01140,Female,1,false,false,62,false,false,DSL,true,true,true,false,true,true,Month-to-month,true,Mailed check,63.22,3919.64,true
CUST-01141,Male,0,true,true,63,true,true,DSL,false,true,false,false,true,true,Month-to-month,true,Mailed check,38.2,2406.6,false
CUST-01142,Male,0,false,true,31,true,false,DSL,true,false,true,true,true,true,One year,false,Electronic check,50.71,1572.01,false
CUST-01143,Female,0,true,false,43,false,true,No,false,false,false,false,true,true,One year,true,Mailed check,59.68,2566.24,true
CUST-01144,Male,1,false,false,15,true,false,Fiber optic,false,true,false,true,true,true,Month-to-month,false,Credit card (automatic),29.08,436.2,true
CUST-01145,Female,0,true,true,41,false,false,No,true,false,true,true,true,false,One year,true,Bank transfer (automatic),88.56,3630.96,false
CUST-01146,Female,0,false,false,39,true,true,DSL,false,false,true,true,true,false,Two year,true,Mailed check,54.58,2128.62,false
CUST-01147,Female,1,true,true,5,true,false,Fiber optic,true,false,true,true,false,false,Month-to-month,true,Electronic check,75.02,375.1,false
CUST-01148,Male,0,false,true,50,false,true,DSL,true,true,false,false,true,false,Two year,true,Mailed check,40.66,2033,false
CUST-01149,Male,0,false,false,47,false,false,Fiber optic,false,true,true,true,true,false,Two year,true,Mailed check,115.55,5430.85,false
CUST-01150,Male,0,true,false,13,false,false,No,false,true,true,false,true,false,One year,false,Electronic check,39.68,515.84,false
CUST-01151,Female,1,true,false,60,true,true,DSL,false,true,false,false,false,false,Month-to-month,false,Bank transfer (automatic),91.94,5516.4,false
CUST-01152,Female,0,true,false,11,true,true,No,true,false,true,true,true,true,Month-to-month,false,Bank transfer (automatic),29.51,324.61,false
CUST-01153,Male,0,false,false,65,false,false,No,true,false,false,true,true,false,One year,false,Credit card (automatic),48.43,3147.95,true
CUST-01154,Male,0,false,false,67,false,false,No,false,false,false,false,true,true,Two year,false,Bank transfer (automatic),61.47,4118.49,false
CUST-01155,Male,1,false,false,39,false,false,Fiber optic,true,false,true,true,false,true,One year,false,Electronic check,23.89,931.71,false
CUST-01156,Female,0,true,true,56,true,false,No,false,true,false,false,false,false,Month-to-month,true,Electronic check,28.14,1575.84,false
CUST-01157,Male,0,false,true,32,true,true,DSL,false,false,false,true,false,false,Two year,false,Credit card (automatic),86.93,2781.76,false
CUST-01158,Male,0,true,true,39,true,true,Fiber optic,true,false,true,false,true,true,Month-to-month,false,Mailed check,104.79,4086.81,false
CUST-01159,Female,0,false,true,44,true,true,DSL,false,false,false,false,false,false,Two year,true,Credit card (automatic),64.99,2859.56,false
CUST-01160,Male,0,false,false,54,false,false,No,false,false,true,false,false,true,One year,true,Credit card (automatic),73.95,3993.3,false
CUST-01161,Male,0,true,false,1,false,false,No,false,true,false,true,true,true,Two year,true,Mailed check,39.64,39.64,false
CUST-01162,Female,0,false,false,23,true,true,No,false,true,true,false,false,false,Two year,false,Bank transfer (automatic),34.47,792.81,false
CUST-01163,Female,0,false,false,72,true,true,No,true,false,false,true,false,false,Two year,true,Mailed check,57.78,4160.16,false
CUST-01164,Male,1,false,true,55,true,false,DSL,true,true,false,true,true,true,Two year,true,Bank transfer (automatic),102.73,5650.15,false
CUST-01165,Female,0,true,true,22,true,false,No,false,false,false,false,true,false,One year,true,Credit card (automatic),20.81,457.82,false
CUST-01166,Male,0,true,false,38,true,true,No,true,false,true,true,true,false,Month-to-month,false,Electronic check,67.33,2558.54,false
CUST-01167,Male,0,false,false,18,false,true,No,false,true,true,false,true,true,Month-to-month,false,Mailed check,106.33,1913.94,true
CUST-01168,Female,0,true,false,40,false,true,DSL,false,false,false,false,true,true,Month-to-month,true,Bank transfer (automatic),45.33,1813.2,false
CUST-01169,Female,1,true,false,44,true,true,Fiber optic,false,true,false,false,true,false,Month-to-month,false,Mailed check,27.04,1189.76,false
CUST-01170,Female,0,true,false,48,true,true,Fiber optic,true,false,true,true,true,false,One year,false,Credit card (automatic),28.53,1369.44,false
CUST-01171,Female,0,false,true,1,false,true,Fiber optic,true,false,false,true,true,false,One year,true,Mailed check,67.78,67.78,false
CUST-01172,Male,0,false,false,13,false,false,No,true,false,false,true,false,false,Two year,false,Credit card (automatic),61.25,796.25,false
CUST-01173,Male,0,false,false,28,true,false,No,true,true,true,true,true,false,Month-to-month,false,Electronic check,94.52,2646.56,true
CUST-01174,Male,1,true,false,52,true,true,Fiber optic,false,false,true,false,true,true,Month-to-month,false,Bank transfer (automatic),70.54,3668.08,false
CUST-01175,Male,1,true,false,48,true,false,Fiber optic,true,true,true,true,true,false,Two year,false,Credit card (automatic),66.81,3206.88,false
CUST-01176,Female,0,false,true,56,false,false,DSL,true,true,false,false,false,true,Month-to-month,false,Electronic check,75.59,4233.04,false
CUST-01177,Male,0,true,false,17,false,true,No,false,false,true,false,false,true,One year,true,Mailed check,109.88,1867.96,false
CUST-01178,Female,0,true,true,29,true,false,No,false,false,true,true,false,false,One year,true,Bank transfer (automatic),41.28,1197.12,false
CUST-01179,Female,1,true,true,22,false,true,Fiber optic,false,false,false,true,true,false,Month-to-month,true,Bank transfer (automatic),61.22,1346.84,false
CUST-01180,Male,0,true,true,52,false,true,DSL,true,false,true,false,true,true,Month-to-month,true,Credit card (automatic),76.79,3993.08,true
CUST-01181,Male,1,true,false,31,false,false,DSL,true,true,false,true,false,true,Month-to-month,false,Mailed check,77.31,2396.61,false
CUST-01182,Female,0,false,true,53,false,false,Fiber optic,true,true,false,false,false,false,Two year,false,Bank transfer (automatic),111.75,5922.75,false
CUST-01183,Female,0,true,false,16,false,false,No,true,false,true,true,true,true,Month-to-month,true,Credit card (automatic),110.43,1766.88,true
CUST-01184,Male,0,true,true,26,false,true,Fiber optic,false,true,true,false,false,false,Two year,true,Bank transfer (automatic),54.25,1410.5,false
CUST-01185,Male,1,false,false,46,false,true,Fiber optic,false,false,false,true,false,true,Month-to-month,false,Bank transfer (automatic),35.48,1632.08,true
CUST-01186,Male,0,false,false,20,true,true,DSL,false,false,false,false,false,true,Month-to-month,true,Bank transfer (automatic),69.41,1388.2,false
CUST-01187,Female,0,false,true,2,true,false,Fiber optic,true,false,true,true,false,true,One year,true,Electronic check,57.52,115.04,false
CUST-01188,Female,0,false,false,4,true,false,No,true,true,false,true,false,true,Month-to-month,false,Electronic check,101.88,407.52,true
CUST-01189,Male,0,true,true,9,true,true,DSL,true,true,true,true,false,false,Month-to-month,true,Electronic check,106.11,954.99,true
CUST-01190,Male,0,false,false,70,false,true,No,true,true,false,false,true,false,One year,true,Bank transfer (automatic),22.25,1557.5,false
CUST-01191,Female,0,true,false,62,false,true,No,false,true,false,true,true,false,Month-to-month,true,Mailed check,91.22,5655.64,true
CUST-01192,Male,0,true,false,67,false,false,Fiber optic,false,true,true,false,false,false,Two year,false,Mailed check,33.76,2261.92,false
CUST-01193,Female,0,false,true,29,false,false,DSL,true,true,false,false,true,true,Two year,true,Bank transfer (automatic),115.05,3336.45,false
CUST-01194,Female,0,true,true,2,true,false,DSL,false,false,true,false,false,false,Two year,false,Electronic check,81.1,162.2,false
CUST-01195,Male,0,true,false,59,true,true,Fiber optic,false,true,true,true,false,true,One year,false,Mailed check,43.58,2571.22,true
CUST-01196,Male,0,true,true,68,false,false,Fiber optic,true,false,true,true,false,false,Month-to-month,false,Credit card (automatic),66.72,4536.96,false
CUST-01197,Female,1,false,true,31,true,false,Fiber optic,false,true,false,false,true,true,Month-to-month,true,Mailed check,68.15,2112.65,false
CUST-01198,Female,0,false,true,15,false,false,DSL,false,true,false,true,true,false,Month-to-month,false,Bank transfer (automatic),74.86,1122.9,false
CUST-01199,Female,0,true,true,26,false,true,DSL,true,true,true,false,false,true,Month-to-month,false,Credit card (automatic),42.38,1101.88,false
CUST-01200,Male,0,false,false,72,true,true,Fiber optic,false,true,false,true,true,false,Month-to-month,false,Bank transfer (automatic),109.78,7904.16,false
CUST-01201,Female,0,false,true,28,true,false,DSL,true,false,true,false,true,false,One year,false,Electronic check,55.3,1548.4,false
CUST-01202,Male,0,false,false,28,false,false,No,true,true,false,true,true,true,One year,true,Mailed check,99.12,2775.36,true
CUST-01203,Male,1,false,false,52,false,false,Fiber optic,false,true,false,false,false,true,One year,true,Electronic check,106.17,5520.84,false
CUST-01204,Female,0,true,true,49,false,false,Fiber optic,true,true,true,true,true,false,Two year,false,Mailed check,67.89,3326.61,false
CUST-01205,Female,0,true,true,33,true,false,Fiber optic,true,false,true,false,false,false,Two year,false,Mailed check,93.5,3085.5,false
CUST-01206,Female,0,false,true,27,true,false,Fiber optic,false,true,true,true,true,true,Two year,false,Credit card (automatic),104.75,2828.25,false
CUST-01207,Female,0,true,false,67,false,true,DSL,true,false,false,true,true,false,Two year,false,Mailed check,41.71,2794.57,false
CUST-01208,Male,0,false,false,18,true,true,No,false,true,false,true,false,false,Two year,false,Credit card (automatic),53.18,957.24,false
CUST-01209,Male,0,true,true,29,false,true,No,true,true,false,true,false,false,Two year,true,Credit card (automatic),42.22,1224.38,false
CUST-01210,Male,0,false,false,33,true,true,No,false,true,false,false,true,false,Month-to-month,true,Mailed check,40.63,1340.79,true
CUST-01211,Male,0,false,true,46,true,true,No,false,false,true,false,false,false,Two year,true,Bank transfer (automatic),52.64,2421.44,false
CUST-01212,Male,0,false,true,51,false,true,No,false,false,true,true,true,true,Month-to-month,false,Mailed check,57.3,2922.3,false
CUST-01213,Female,0,false,true,10,true,false,No,false,true,true,true,false,false,Two year,true,Electronic check,40.45,404.5,false
CUST-01214,Female,1,true,false,55,false,true,DSL,true,false,false,true,true,false,Month-to-month,true,Bank transfer (automatic),37.5,2062.5,false
CUST-01215,Female,0,true,true,72,false,false,Fiber optic,false,false,false,false,true,true,Month-to-month,true,Electronic check,115.33,8303.76,true
CUST-01216,Male,0,true,false,25,false,false,Fiber optic,true,true,true,false,false,true,Two year,false,Mailed check,75.97,1899.25,false
CUST-01217,Male,0,false,false,35,false,false,No,true,true,true,true,false,true,Month-to-month,true,Bank transfer (automatic),27.97,978.95,false
CUST-01218,Male,0,true,false,50,true,false,DSL,false,true,true,true,true,false,Two year,true,Bank transfer (automatic),64.03,3201.5,false
CUST-01219,Male,0,false,true,7,false,true,DSL,false,true,true,true,true,true,Two year,true,Bank transfer (automatic),92.7,648.9,false
CUST-01220,Female,0,false,false,5,true,true,No,true,false,false,true,true,false,Month-to-month,true,Bank transfer (automatic),49.33,246.65,false
CUST-01221,Female,0,false,true,68,true,false,Fiber optic,false,false,true,false,true,false,Two year,true,Bank transfer (automatic),52.17,3547.56,false
CUST-01222,Male,0,false,false,21,true,true,No,false,false,false,true,false,true,One year,false,Mailed check,83.53,1754.13,false
CUST-01223,Female,0,false,true,31,true,true,Fiber optic,true,false,false,false,true,false,One year,true,Bank transfer (automatic),37.25,1154.75,false
CUST-01224,Male,0,false,false,22,true,false,Fiber optic,true,true,false,true,true,false,Month-to-month,true,Electronic check,49.69,1093.18,false
CUST-01225,Male,1,true,true,27,true,false,DSL,false,false,false,true,true,false,One year,true,Mailed check,26.43,713.61,false
CUST-01226,Female,0,true,true,62,true,true,Fiber optic,true,true,true,false,true,false,Two year,false,Mailed check,36.53,2264.86,false
CUST-01227,Female,0,false,false,4,true,false,No,true,false,false,false,false,false,One year,true,Mailed check,83.74,334.96,false
CUST-01228,Male,1,false,false,1,true,true,Fiber optic,true,false,true,true,true,false,One year,false,Mailed check,34.31,34.31,true
CUST-01229,Male,1,true,true,21,false,false,Fiber optic,true,true,false,true,true,true,Month-to-month,false,Bank transfer (automatic),24.54,515.34,true
CUST-01230,Male,0,true,true,52,false,false,No,true,false,true,false,false,false,Two year,false,Mailed check,75.43,3922.36,true
CUST-01231,Male,1,true,false,15,false,true,Fiber optic,false,false,true,false,false,false,Month-to-month,true,Electronic check,60.57,908.55,false
CUST-01232,Male,0,false,false,13,true,true,No,false,false,true,true,true,false,One year,false,Credit card (automatic),69.77,907.01,false
CUST-01233,Male,0,true,true,66,true,false,DSL,false,true,true,true,false,true,Two year,true,Mailed check,63.03,4159.98,false
CUST-01234,Male,0,true,false,27,true,true,Fiber optic,false,true,false,true,true,false,Two year,true,Bank transfer (automatic),108.59,2931.93,false
CUST-01235,Female,1,false,true,28,false,true,No,true,true,false,true,true,false,Two year,false,Bank transfer (automatic),74.07,2073.96,false
CUST-01236,Female,0,true,true,8,true,false,DSL,true,true,true,false,false,true,One year,false,Mailed check,72.76,582.08,true
CUST-01237,Male,0,true,false,35,false,true,Fiber optic,false,false,false,false,true,true,Month-to-month,true,Bank transfer (automatic),37.53,1313.55,false
CUST-01238,Female,1,false,true,7,true,true,Fiber optic,true,false,false,false,true,false,Month-to-month,true,Mailed check,56.2,393.4,false
CUST-01239,Female,0,true,true,55,false,true,Fiber optic,false,true,true,true,true,false,Month-to-month,true,Mailed check,25.7,1413.5,true
CUST-01240,Male,1,true,false,1,true,true,DSL,true,false,true,true,true,false,One year,false,Bank transfer (automatic),77.11,77.11,false
CUST-01241,Female,0,false,false,69,false,false,DSL,true,true,false,false,true,false,One year,true,Mailed check,101.59,7009.71,false
CUST-01242,Female,0,false,true,52,true,false,DSL,false,false,true,true,false,false,One year,true,Bank transfer (automatic),52.52,2731.04,false
CUST-01243,Male,1,false,true,40,false,false,Fiber optic,true,false,true,false,false,false,One year,false,Bank transfer (automatic),106.12,4244.8,false
CUST-01244,Male,0,true,false,33,false,false,DSL,true,true,false,true,true,false,Two year,false,Bank transfer (automatic),26.43,872.19,false
CUST-01245,Male,0,true,true,20,false,true,No,true,true,true,true,false,false,Month-to-month,true,Credit card (automatic),91.29,1825.8,true
CUST-01246,Female,1,true,false,28,false,false,No,false,false,true,false,false,true,Month-to-month,false,Mailed check,52.63,1473.64,false
CUST-01247,Male,0,true,false,49,true,true,No,true,false,false,false,true,false,Two year,false,Electronic check,91.7,4493.3,false
CUST-01248,Female,0,false,false,20,true,false,No,true,false,false,true,true,false,One year,false,Mailed check,30.24,604.8,false
CUST-01249,Male,0,false,true,21,false,false,Fiber optic,false,false,false,false,true,true,Two year,false,Electronic check,111.25,2336.25,false
CUST-01250,Male,0,false,true,50,false,true,No,true,false,true,true,true,false,One year,false,Electronic check,64.46,3223,false
CUST-01251,Male,0,true,false,69,true,false,No,false,true,true,false,false,true,One year,false,Mailed check,91.35,6303.15,false
CUST-01252,Male,0,true,true,66,false,true,DSL,false,true,true,false,true,true,Month-to-month,true,Credit card (automatic),108.2,7141.2,true
CUST-01253,Male,1,true,false,48,true,true,DSL,false,false,false,false,false,false,One year,true,Electronic check,119.38,5730.24,false
CUST-01254,Female,0,false,false,37,true,true,Fiber optic,true,false,false,false,true,true,Two year,true,Electronic check,87.48,3236.76,false
CUST-01255,Female,0,true,false,43,false,false,Fiber optic,false,true,true,true,false,false,Two year,false,Credit card (automatic),34.07,1465.01,false
CUST-01256,Female,0,true,false,22,false,true,DSL,false,false,false,true,true,true,Two year,false,Bank transfer (automatic),25.25,555.5,false
CUST-01257,Female,0,false,true,61,true,false,Fiber optic,false,false,false,false,true,false,Two year,false,Bank transfer (automatic),98.54,6010.94,false
CUST-01258,Male,0,true,true,46,true,false,Fiber optic,false,false,false,true,true,true,One year,false,Bank transfer (automatic),43.36,1994.56,false
CUST-01259,Male,1,true,true,16,true,false,No,false,false,false,true,false,true,One year,false,Mailed check,80.65,1290.4,false
CUST-01260,Female,0,true,true,27,true,false,Fiber optic,true,false,false,false,true,false,One year,true,Credit card (automatic),111.27,3004.29,false
CUST-01261,Female,0,false,false,12,false,true,DSL,false,false,false,true,false,false,Two year,false,Electronic check,106.19,1274.28,false
CUST-01262,Male,0,true,false,31,true,true,DSL,true,false,true,true,true,false,Month-to-month,false,Mailed check,89.63,2778.53,true
CUST-01263,Male,0,true,false,62,true,false,DSL,true,false,false,true,false,true,Month-to-month,true,Mailed check,91.26,5658.12,false
CUST-01264,Female,0,true,false,42,true,true,No,false,true,false,true,false,false,One year,false,Electronic check,84.48,3548.16,false
CUST-01265,Female,0,false,false,25,false,false,Fiber optic,true,true,true,false,true,true,Two year,false,Bank transfer (automatic),107.09,2677.25,false
CUST-01266,Female,0,false,false,42,true,true,Fiber optic,false,false,false,true,true,false,Two year,false,Bank transfer (automatic),48.51,2037.42,false
CUST-01267,Male,0,false,false,18,false,true,DSL,true,false,true,false,false,false,Month-to-month,false,Credit card (automatic),32.68,588.24,true
CUST-01268,Male,0,true,true,45,false,false,Fiber optic,false,true,true,true,false,true,One year,true,Bank transfer (automatic),119.39,5372.55,false
CUST-01269,Male,0,true,true,37,true,false,DSL,true,true,true,true,false,true,One year,false,Bank transfer (automatic),51.27,1896.99,false
CUST-01270,Male,1,false,false,7,false,true,DSL,false,true,true,false,false,false,Month-to-month,true,Mailed check,114.89,804.23,true
CUST-01271,Female,0,false,false,19,true,true,DSL,false,true,false,false,false,true,Two year,false,Credit card (automatic),43.12,819.28,false
CUST-01272,Female,0,true,true,43,true,false,DSL,true,false,false,true,false,true,Month-to-month,false,Credit card (automatic),76.06,3270.58,false
CUST-01273,Female,1,true,false,2,true,false,DSL,true,true,true,false,false,true,Month-to-month,true,Credit card (automatic),99.12,198.24,false
CUST-01274,Female,0,false,true,50,false,false,No,true,true,false,false,false,true,Two year,true,Mailed check,52.85,2642.5,false
CUST-01275,Female,0,false,true,52,false,false,DSL,true,false,true,true,false,true,Two year,true,Bank transfer (automatic),109.18,5677.36,false
CUST-01276,Male,0,false,false,20,false,true,Fiber optic,false,true,true,true,true,true,Month-to-month,false,Credit card (automatic),27.49,549.8,true
CUST-01277,Female,0,true,true,7,true,false,DSL,false,false,true,true,false,true,Month-to-month,true,Mailed check,60.38,422.66,false
CUST-01278,Male,0,true,true,3,false,true,Fiber optic,false,false,false,true,true,true,One year,false,Bank transfer (automatic),45.2,135.6,false
CUST-01279,Female,0,false,false,33,true,true,DSL,true,false,false,true,false,true,Month-to-month,false,Bank transfer (automatic),72.58,2395.14,false
CUST-01280,Male,0,false,true,25,true,false,DSL,false,true,true,true,false,true,Month-to-month,false,Electronic check,84.98,2124.5,true
CUST-01281,Male,0,true,false,25,false,true,No,false,false,true,true,false,false,Two year,false,Credit card (automatic),55.41,1385.25,false
CUST-01282,Female,0,false,false,7,false,true,No,false,true,true,true,true,true,Month-to-month,true,Electronic check,73.79,516.53,true
CUST-01283,Male,1,true,true,6,true,false,Fiber optic,true,false,false,false,true,false,Month-to-month,true,Bank transfer (automatic),110.68,664.08,false
CUST-01284,Male,0,false,false,28,true,true,DSL,false,false,false,false,true,true,One year,false,Electronic check,85.81,2402.68,false
CUST-01285,Female,0,true,false,37,true,false,No,true,true,false,false,false,false,One year,false,Mailed check,97.28,3599.36,false
CUST-01286,Male,1,false,true,3,false,false,No,true,true,false,true,false,true,Month-to-month,false,Bank transfer (automatic),113.96,341.88,true
CUST-01287,Male,0,false,true,70,false,false,Fiber optic,false,false,false,true,false,true,One year,true,Credit card (automatic),93.31,6531.7,false
CUST-01288,Male,1,true,false,64,true,false,No,false,true,false,false,true,false,Two year,true,Credit card (automatic),67.26,4304.64,false
CUST-01289,Female,0,true,true,28,false,false,Fiber optic,false,false,true,false,false,true,One year,false,Credit card (automatic),114.11,3195.08,true
CUST-01290,Female,0,true,false,30,true,false,DSL,false,false,false,true,false,true,One year,true,Credit card (automatic),109.38,3281.4,false
CUST-01291,Female,0,true,false,18,false,false,No,true,true,false,true,true,false,Month-to-month,true,Mailed check,64.75,1165.5,false
CUST-01292,Male,0,true,true,43,false,true,Fiber optic,true,false,true,false,false,true,Two year,false,Credit card (automatic),55.84,2401.12,false
CUST-01293,Male,0,false,false,44,true,false,DSL,false,true,true,false,false,true,Two year,false,Mailed check,111.25,4895,false
CUST-01294,Male,0,true,false,35,false,false,No,false,false,false,false,false,true,One year,true,Mailed check,65.5,2292.5,false
CUST-01295,Male,0,false,true,42,true,true,Fiber optic,true,false,true,false,false,true,One year,true,Credit card (automatic),119.96,5038.32,false
CUST-01296,Female,1,false,false,6,true,true,No,false,false,false,false,true,true,Two year,false,Credit card (automatic),80.25,481.5,false
CUST-01297,Male,0,false,false,18,true,true,No,true,true,true,false,false,false,One year,false,Mailed check,21.68,390.24,false
CUST-01298,Female,0,false,true,16,true,false,Fiber optic,false,false,true,true,true,true,Two year,true,Mailed check,27.33,437.28,false
CUST-01299,Male,0,false,false,8,false,true,No,false,true,false,false,true,true,One year,false,Credit card (automatic),86.13,689.04,false
CUST-01300,Male,1,false,true,17,false,true,No,true,true,true,true,true,false,Two year,true,Electronic check,72.82,1237.94,false
CUST-01301,Male,0,true,false,71,true,true,DSL,true,false,false,false,true,true,One year,true,Mailed check,97.26,6905.46,false
CUST-01302,Female,0,false,false,51,false,false,No,true,false,false,true,false,true,One year,false,Mailed check,100.66,5133.66,false
CUST-01303,Male,0,true,false,23,true,false,Fiber optic,false,true,false,true,false,true,One year,true,Mailed check,56.06,1289.38,false
CUST-01304,Male,0,true,false,63,false,false,No,false,true,true,false,true,false,One year,true,Credit card (automatic),55.9,3521.7,false
CUST-01305,Female,0,false,false,22,false,true,Fiber optic,false,true,false,true,false,true,One year,true,Credit card (automatic),71.69,1577.18,false
CUST-01306,Male,0,false,false,61,false,true,No,false,false,false,false,false,true,One year,false,Credit card (automatic),82.15,5011.15,false
CUST-01307,Male,1,false,false,59,true,false,DSL,false,true,true,false,true,false,One year,true,Electronic check,27.16,1602.44,false
CUST-01308,Male,0,true,true,39,true,true,DSL,false,true,true,true,false,true,Month-to-month,false,Mailed check,86.95,3391.05,false
CUST-01309,Female,0,true,true,50,false,true,DSL,true,true,true,true,false,false,One year,true,Credit card (automatic),35.2,1760,false
CUST-01310,Male,1,true,false,11,true,false,DSL,true,true,true,true,true,false,One year,true,Credit card (automatic),81.31,894.41,false
CUST-01311,Male,0,false,false,18,false,false,Fiber optic,false,false,false,true,false,true,Two year,true,Credit card (automatic),84.58,1522.44,false
CUST-01312,Female,0,true,true,16,false,true,DSL,true,false,false,false,false,true,Two year,true,Credit card (automatic),79.12,1265.92,false
CUST-01313,Male,0,false,true,26,true,false,Fiber optic,false,false,true,false,false,true,Month-to-month,true,Mailed check,94.53,2457.78,false
CUST-01314,Female,0,true,true,27,true,true,Fiber optic,false,false,false,false,true,false,Month-to-month,true,Credit card (automatic),65.35,1764.45,false
CUST-01315,Male,0,false,false,3,false,true,No,true,false,false,false,true,false,Month-to-month,true,Credit card (automatic),52.97,158.91,false
CUST-01316,Male,0,true,false,35,false,true,Fiber optic,true,true,true,true,false,false,Month-to-month,false,Mailed check,37.42,1309.7,false
CUST-01317,Female,0,true,false,59,true,true,DSL,false,false,false,true,true,false,One year,false,Electronic check,116.09,6849.31,false
CUST-01318,Male,0,false,false,41,false,false,No,true,false,true,false,true,true,Month-to-month,true,Electronic check,75.31,3087.71,false
CUST-01319,Female,1,false,true,8,true,true,DSL,false,false,false,true,true,false,One year,false,Credit card (automatic),23.06,184.48,true
CUST-01320,Female,0,true,false,19,false,false,DSL,false,false,true,false,false,false,Two year,false,Credit card (automatic),58.64,1114.16,true
CUST-01321,Male,0,true,false,3,false,false,Fiber optic,true,false,false,true,true,true,Month-to-month,true,Mailed check,117.79,353.37,false
CUST-01322,Male,0,false,false,42,false,false,Fiber optic,false,true,true,false,false,false,Month-to-month,false,Electronic check,101.23,4251.66,true
CUST-01323,Female,0,false,true,51,false,true,DSL,false,true,false,true,false,true,One year,true,Electronic check,73.45,3745.95,false
CUST-01324,Female,0,true,true,4,true,false,DSL,false,false,false,false,false,false,Month-to-month,false,Bank transfer (automatic),32.09,128.36,false
CUST-01325,Female,0,false,false,10,true,true,Fiber optic,false,true,true,true,false,true,Two year,false,Electronic check,29.24,292.4,false
CUST-01326,Male,0,false,true,45,true,true,Fiber optic,false,true,true,false,false,false,One year,false,Electronic check,39.28,1767.6,false
CUST-01327,Female,0,true,true,29,true,true,Fiber optic,false,false,false,false,false,true,Month-to-month,true,Electronic check,105.38,3056.02,true
CUST-01328,Male,1,false,false,9,true,true,No,true,false,false,false,false,false,One year,true,Credit card (automatic),76.31,686.79,true
CUST-01329,Male,0,false,true,67,true,false,No,true,true,true,true,false,false,Month-to-month,false,Credit card (automatic),74.57,4996.19,false
CUST-01330,Male,0,false,true,43,false,true,Fiber optic,true,false,true,true,false,false,Month-to-month,true,Electronic check,49.62,2133.66,false
CUST-01331,Female,0,false,true,45,false,true,DSL,true,false,true,true,false,false,One year,false,Bank transfer (automatic),25.33,1139.85,false
CUST-01332,Male,1,false,false,6,true,true,DSL,true,true,true,false,true,true,One year,true,Credit card (automatic),68.53,411.18,false
CUST-01333,Male,0,false,false,35,true,false,Fiber optic,false,true,false,true,true,false,One year,true,Credit card (automatic),108.15,3785.25,false
CUST-01334,Male,0,false,false,72,true,true,DSL,true,false,true,false,true,false,Two year,false,Bank transfer (automatic),118.38,8523.36,false
CUST-01335,Female,0,true,false,24,true,true,No,true,false,true,false,false,true,Month-to-month,false,Credit card (automatic),59.34,1424.16,true
CUST-01336,Male,0,true,false,16,false,true,No,false,true,false,true,true,true,Month-to-month,true,Mailed check,23.89,382.24,false
CUST-01337,Female,0,true,false,39,true,true,DSL,false,false,true,false,false,true,Month-to-month,false,Electronic check,48.31,1884.09,false
CUST-01338,Male,0,true,true,35,true,true,DSL,true,false,false,false,true,true,One year,false,Electronic check,118.61,4151.35,false
CUST-01339,Female,0,true,false,71,true,false,DSL,false,true,true,true,false,true,One year,false,Mailed check,109.62,7783.02,true
CUST-01340,Male,1,true,false,61,false,false,Fiber optic,true,false,false,false,false,false,One year,false,Mailed check,104.66,6384.26,false
CUST-01341,Female,1,true,true,21,false,true,DSL,true,false,true,false,true,false,Two year,false,Bank transfer (automatic),105.57,2216.97,false
CUST-01342,Male,0,true,true,48,false,true,DSL,true,false,true,true,false,false,Two year,true,Electronic check,108.46,5206.08,false
CUST-01343,Female,0,false,true,53,true,false,Fiber optic,true,true,true,true,false,false,Two year,true,Credit card (automatic),88.4,4685.2,false
CUST-01344,Female,0,false,true,61,false,false,Fiber optic,true,false,false,false,true,false,One year,true,Electronic check,25.29,1542.69,true
CUST-01345,Male,0,false,true,7,false,false,Fiber optic,false,true,true,true,false,true,Two year,false,Electronic check,20.4,142.8,false
CUST-01346,Male,0,false,false,6,true,false,DSL,true,true,true,true,false,false,Month-to-month,true,Electronic check,70.68,424.08,false
