customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1244,1,0,1,0,33,0,0,0,1,1,0,1,1,0,2,0,0,26.43,872.19,0
1245,1,0,1,1,20,0,1,2,1,1,1,1,0,0,0,1,1,91.29,1825.8,1
1246,0,1,1,0,28,0,0,2,0,0,1,0,0,1,0,0,3,52.63,1473.64,0
1247,1,0,1,0,49,1,1,2,1,0,0,0,1,0,2,0,2,91.7,4493.3,0
1248,0,0,0,0,20,1,0,2,1,0,0,1,1,0,1,0,3,30.24,604.8,0
1249,1,0,0,1,21,0,0,1,0,0,0,0,1,1,2,0,2,111.25,2336.25,0
1250,1,0,0,1,50,0,1,2,1,0,1,1,1,0,1,0,2,64.46,3223.0,0
1251,1,0,1,0,69,1,0,2,0,1,1,0,0,1,1,0,3,91.35,6303.15,0
1252,1,0,1,1,66,0,1,0,0,1,1,0,1,1,0,1,1,108.2,7141.2,1
1253,1,1,1,0,48,1,1,0,0,0,0,0,0,0,1,1,2,119.38,5730.24,0
1254,0,0,0,0,37,1,1,1,1,0,0,0,1,1,2,1,2,87.48,3236.76,0
1255,0,0,1,0,43,0,0,1,0,1,1,1,0,0,2,0,1,34.07,1465.01,0
1256,0,0,1,0,22,0,1,0,0,0,0,1,1,1,2,0,0,25.25,555.5,0
1257,0,0,0,1,61,1,0,1,0,0,0,0,1,0,2,0,0,98.54,6010.94,0
1258,1,0,1,1,46,1,0,1,0,0,0,1,1,1,1,0,0,43.36,1994.56,0
1259,1,1,1,1,16,1,0,2,0,0,0,1,0,1,1,0,3,80.65,1290.4,0
1260,0,0,1,1,27,1,0,1,1,0,0,0,1,0,1,1,1,111.27,3004.29,0
1261,0,0,0,0,12,0,1,0,0,0,0,1,0,0,2,0,2,106.19,1274.28,0
1262,1,0,1,0,31,1,1,0,1,0,1,1,1,0,0,0,3,89.63,2778.53,1
1263,1,0,1,0,62,1,0,0,1,0,0,1,0,1,0,1,3,91.26,5658.12,0
1264,0,0,1,0,42,1,1,2,0,1,0,1,0,0,1,0,2,84.48,3548.16,0
1265,0,0,0,0,25,0,0,1,1,1,1,0,1,1,2,0,0,107.09,2677.25,0
1266,0,0,0,0,42,1,1,1,0,0,0,1,1,0,2,0,0,48.51,2037.42,0
1267,1,0,0,0,18,0,1,0,1,0,1,0,0,0,0,0,1,32.68,588.24,1
1268,1,0,1,1,45,0,0,1,0,1,1,1,0,1,1,1,0,119.39,5372.55,0
1269,1,0,1,1,37,1,0,0,1,1,1,1,0,1,1,0,0,51.27,1896.99,0
1270,1,1,0,0,7,0,1,0,0,1,1,0,0,0,0,1,3,114.89,804.23,1
1271,0,0,0,0,19,1,1,0,0,1,0,0,0,1,2,0,1,43.12,819.28,0
1272,0,0,1,1,43,1,0,0,1,0,0,1,0,1,0,0,1,76.06,3270.58,0
1273,0,1,1,0,2,1,0,0,1,1,1,0,0,1,0,1,1,99.12,198.24,0
1274,0,0,0,1,50,0,0,2,1,1,0,0,0,1,2,1,3,52.85,2642.5,0
1275,0,0,0,1,52,0,0,0,1,0,1,1,0,1,2,1,0,109.18,5677.36,0
1276,1,0,0,0,20,0,1,1,0,1,1,1,1,1,0,0,1,27.49,549.8,1
1277,0,0,1,1,7,1,0,0,0,0,1,1,0,1,0,1,3,60.38,422.66,0
1278,1,0,1,1,3,0,1,1,0,0,0,1,1,1,1,0,0,45.2,135.6,0
1279,0,0,0,0,33,1,1,0,1,0,0,1,0,1,0,0,0,72.58,2395.14,0
1280,1,0,0,1,25,1,0,0,0,1,1,1,0,1,0,0,2,84.98,2124.5,1
1281,1,0,1,0,25,0,1,2,0,0,1,1,0,0,2,0,1,55.41,1385.25,0
1282,0,0,0,0,7,0,1,2,0,1,1,1,1,1,0,1,2,73.79,516.53,1
1283,1,1,1,1,6,1,0,1,1,0,0,0,1,0,0,1,0,110.68,664.08,0
1284,1,0,0,0,28,1,1,0,0,0,0,0,1,1,1,0,2,85.81,2402.68,0
1285,0,0,1,0,37,1,0,2,1,1,0,0,0,0,1,0,3,97.28,3599.36,0
1286,1,1,0,1,3,0,0,2,1,1,0,1,0,1,0,0,0,113.96,341.88,1
1287,1,0,0,1,70,0,0,1,0,0,0,1,0,1,1,1,1,93.31,6531.7,0
1288,1,1,1,0,64,1,0,2,0,1,0,0,1,0,2,1,1,67.26,4304.64,0
1289,0,0,1,1,28,0,0,1,0,0,1,0,0,1,1,0,1,114.11,3195.08,1
1290,0,0,1,0,30,1,0,0,0,0,0,1,0,1,1,1,1,109.38,3281.4,0
1291,0,0,1,0,18,0,0,2,1,1,0,1,1,0,0,1,3,64.75,1165.5,0
1292,1,0,1,1,43,0,1,1,1,0,1,0,0,1,2,0,1,55.84,2401.12,0
1293,1,0,0,0,44,1,0,0,0,1,1,0,0,1,2,0,3,111.25,4895.0,0
1294,1,0,1,0,35,0,0,2,0,0,0,0,0,1,1,1,3,65.5,2292.5,0
1295,1,0,0,1,42,1,1,1,1,0,1,0,0,1,1,1,1,119.96,5038.32,0
1296,0,1,0,0,6,1,1,2,0,0,0,0,1,1,2,0,1,80.25,481.5,0
1297,1,0,0,0,18,1,1,2,1,1,1,0,0,0,1,0,3,21.68,390.24,0
1298,0,0,0,1,16,1,0,1,0,0,1,1,1,1,2,1,3,27.33,437.28,0
1299,1,0,0,0,8,0,1,2,0,1,0,0,1,1,1,0,1,86.13,689.04,0
1300,1,1,0,1,17,0,1,2,1,1,1,1,1,0,2,1,2,72.82,1237.94,0
1301,1,0,1,0,71,1,1,0,1,0,0,0,1,1,1,1,3,97.26,6905.46,0
1302,0,0,0,0,51,0,0,2,1,0,0,1,0,1,1,0,3,100.66,5133.66,0
1303,1,0,1,0,23,1,0,1,0,1,0,1,0,1,1,1,3,56.06,1289.38,0
1304,1,0,1,0,63,0,0,2,0,1,1,0,1,0,1,1,1,55.9,3521.7,0
1305,0,0,0,0,22,0,1,1,0,1,0,1,0,1,1,1,1,71.69,1577.18,0
1306,1,0,0,0,61,0,1,2,0,0,0,0,0,1,1,0,1,82.15,5011.15,0
1307,1,1,0,0,59,1,0,0,0,1,1,0,1,0,1,1,2,27.16,1602.44,0
1308,1,0,1,1,39,1,1,0,0,1,1,1,0,1,0,0,3,86.95,3391.05,0
1309,0,0,1,1,50,0,1,0,1,1,1,1,0,0,1,1,1,35.2,1760.0,0
1310,1,1,1,0,11,1,0,0,1,1,1,1,1,0,1,1,1,81.31,894.41,0
1311,1,0,0,0,18,0,0,1,0,0,0,1,0,1,2,1,1,84.58,1522.44,0
1312,0,0,1,1,16,0,1,0,1,0,0,0,0,1,2,1,1,79.12,1265.92,0
1313,1,0,0,1,26,1,0,1,0,0,1,0,0,1,0,1,3,94.53,2457.78,0
1314,0,0,1,1,27,1,1,1,0,0,0,0,1,0,0,1,1,65.35,1764.45,0
1315,1,0,0,0,3,0,1,2,1,0,0,0,1,0,0,1,1,52.97,158.91,0
1316,1,0,1,0,35,0,1,1,1,1,1,1,0,0,0,0,3,37.42,1309.7,0
1317,0,0,1,0,59,1,1,0,0,0,0,1,1,0,1,0,2,116.09,6849.31,0
1318,1,0,0,0,41,0,0,2,1,0,1,0,1,1,0,1,2,75.31,3087.71,0
1319,0,1,0,1,8,1,1,0,0,0,0,1,1,0,1,0,1,23.06,184.48,1
1320,0,0,1,0,19,0,0,0,0,0,1,0,0,0,2,0,1,58.64,1114.16,1
1321,1,0,1,0,3,0,0,1,1,0,0,1,1,1,0,1,3,117.79,353.37,0
1322,1,0,0,0,42,0,0,1,0,1,1,0,0,0,0,0,2,101.23,4251.66,1
1323,0,0,0,1,51,0,1,0,0,1,0,1,0,1,1,1,2,73.45,3745.95,0
1324,0,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,32.09,128.36,0
1325,0,0,0,0,10,1,1,1,0,1,1,1,0,1,2,0,2,29.24,292.4,0
1326,1,0,0,1,45,1,1,1,0,1,1,0,0,0,1,0,2,39.28,1767.6,0
1327,0,0,1,1,29,1,1,1,0,0,0,0,0,1,0,1,2,105.38,3056.02,1
1328,1,1,0,0,9,1,1,2,1,0,0,0,0,0,1,1,1,76.31,686.79,1
1329,1,0,0,1,67,1,0,2,1,1,1,1,0,0,0,0,1,74.57,4996.19,0
1330,1,0,0,1,43,0,1,1,1,0,1,1,0,0,0,1,2,49.62,2133.66,0
1331,0,0,0,1,45,0,1,0,1,0,1,1,0,0,1,0,0,25.33,1139.85,0
1332,1,1,0,0,6,1,1,0,1,1,1,0,1,1,1,1,1,68.53,411.18,0
1333,1,0,0,0,35,1,0,1,0,1,0,1,1,0,1,1,1,108.15,3785.25,0
1334,1,0,0,0,72,1,1,0,1,0,1,0,1,0,2,0,0,118.38,8523.36,0
1335,0,0,1,0,24,1,1,2,1,0,1,0,0,1,0,0,1,59.34,1424.16,1
1336,1,0,1,0,16,0,1,2,0,1,0,1,1,1,0,1,3,23.89,382.24,0
1337,0,0,1,0,39,1,1,0,0,0,1,0,0,1,0,0,2,48.31,1884.09,0
1338,1,0,1,1,35,1,1,0,1,0,0,0,1,1,1,0,2,118.61,4151.35,0
1339,0,0,1,0,71,1,0,0,0,1,1,1,0,1,1,0,3,109.62,7783.02,1
1340,1,1,1,0,61,0,0,1,1,0,0,0,0,0,1,0,3,104.66,6384.26,0
1341,0,1,1,1,21,0,1,0,1,0,1,0,1,0,2,0,0,105.57,2216.97,0
1342,1,0,1,1,48,0,1,0,1,0,1,1,0,0,2,1,2,108.46,5206.08,0
1343,0,0,0,1,53,1,0,1,1,1,1,1,0,0,2,1,1,88.4,4685.2,0
1344,0,0,0,1,61,0,0,1,1,0,0,0,1,0,1,1,2,25.29,1542.69,1
1345,1,0,0,1,7,0,0,1,0,1,1,1,0,1,2,0,2,20.4,142.8,0
1346,1,0,0,0,6,1,0,0,1,1,1,1,0,0,0,1,2,70.68,424.08,0
1347,0,0,0,1,2,0,0,0,1,1,1,1,0,1,0,1,2,37.91,75.82,1
1348,1,0,0,1,46,1,1,1,1,0,1,0,1,1,2,0,0,91.72,4219.12,0
1349,0,0,0,1,38,1,0,1,1,0,0,0,1,0,0,1,1,103.39,3928.82,1
1350,0,0,0,0,72,0,0,2,1,0,0,1,1,0,0,0,1,82.38,5931.36,1
1351,0,0,1,0,18,1,1,0,1,0,0,0,0,1,2,1,2,45.2,813.6,0
1352,0,1,0,0,71,0,1,2,0,0,1,0,1,0,1,0,1,32.46,2304.66,0
1353,0,0,0,0,32,1,0,2,1,1,1,0,1,1,0,1,3,36.0,1152.0,1
1354,1,0,0,1,33,0,0,2,1,0,1,0,0,1,2,0,1,31.29,1032.57,0
1355,1,0,0,1,55,0,1,1,0,0,0,0,0,0,1,0,3,45.1,2480.5,0
1356,1,0,0,1,42,0,1,2,0,0,0,0,1,1,0,0,1,75.49,3170.58,0
1357,0,1,0,1,65,1,0,1,0,0,0,0,1,1,1,0,3,81.22,5279.3,0
1358,1,0,0,1,43,0,1,0,1,1,1,0,1,1,2,1,1,42.47,1826.21,0
1359,1,0,1,1,58,0,0,2,0,0,0,1,1,1,2,0,2,102.8,5962.4,0
1360,1,0,0,1,32,0,0,2,1,1,0,0,0,1,2,0,3,68.72,2199.04,0
1361,0,0,1,1,69,0,1,0,0,0,0,1,1,1,0,1,2,63.85,4405.65,0
1362,1,0,0,0,66,1,1,1,0,1,0,0,1,1,2,1,3,97.27,6419.82,0
1363,0,0,1,0,23,0,1,2,0,1,1,1,0,0,1,0,2,92.86,2135.78,0
1364,0,0,0,1,52,1,1,1,1,1,0,0,0,1,1,1,2,115.91,6027.32,1
1365,1,1,0,1,19,1,1,2,1,0,1,0,1,0,0,1,3,26.29,499.51,1
1366,0,1,1,0,24,1,1,2,0,0,0,1,0,1,2,0,3,56.86,1364.64,0
1367,0,0,0,1,22,0,1,0,1,1,0,0,1,1,1,1,0,36.3,798.6,0
1368,1,0,1,0,58,1,0,0,0,0,0,1,0,1,1,0,0,57.11,3312.38,1
1369,0,0,1,0,29,0,1,1,0,0,1,1,0,1,0,0,3,103.87,3012.23,0
1370,1,0,1,0,12,1,0,2,0,0,0,1,1,1,2,0,2,104.0,1248.0,1
1371,0,1,1,0,50,0,1,1,0,0,1,0,1,0,2,1,2,40.71,2035.5,0
1372,0,0,0,0,24,0,0,2,1,1,0,0,1,0,1,1,2,31.97,767.28,0
1373,0,0,0,0,61,1,0,2,1,1,1,0,0,1,1,0,0,71.53,4363.33,0
1374,1,0,0,1,9,1,1,1,0,0,0,0,0,1,1,1,0,26.12,235.08,0
1375,0,0,0,1,8,0,0,1,1,1,0,1,0,0,2,0,1,73.5,588.0,0
1376,0,1,1,0,39,1,1,2,1,1,0,0,1,0,0,1,2,43.32,1689.48,0
1377,1,0,0,1,28,1,0,1,0,1,0,0,1,0,1,1,1,36.61,1025.08,0
1378,0,0,1,0,23,0,0,1,0,1,1,0,0,0,1,1,0,102.67,2361.41,0
1379,0,0,1,1,23,1,0,1,0,0,1,0,1,1,0,1,1,23.34,536.82,0
1380,0,0,1,0,40,1,0,1,0,1,0,0,0,0,1,0,1,42.24,1689.6,0
1381,1,0,1,1,60,1,0,0,0,1,1,0,1,1,2,1,0,35.46,2127.6,0
1382,1,0,1,0,20,0,1,1,1,0,1,0,0,0,1,1,0,40.64,812.8,0
1383,1,0,1,0,2,0,1,2,0,1,0,0,1,0,1,1,0,109.37,218.74,0
1384,0,0,1,1,41,0,1,2,0,0,1,1,1,1,0,1,0,95.02,3895.82,0
1385,0,0,0,1,12,1,1,1,1,0,0,0,1,1,2,0,1,40.01,480.12,0
1386,1,1,0,0,31,1,1,2,0,0,1,1,1,1,0,0,0,57.02,1767.62,1
1387,0,0,1,0,8,0,1,1,0,1,1,1,0,1,1,1,2,64.49,515.92,0
1388,0,0,1,1,19,1,0,1,0,1,0,1,0,1,2,0,0,63.25,1201.75,0
1389,1,0,0,0,1,1,0,2,0,0,1,1,0,1,2,1,1,62.19,62.19,0
1390,0,0,0,1,8,0,1,2,0,1,0,1,1,0,1,0,1,37.14,297.12,0
1391,0,0,0,1,28,1,1,0,1,0,0,1,1,1,2,1,0,53.99,1511.72,0
1392,1,0,0,0,32,1,1,0,1,0,1,1,1,1,2,1,2,111.76,3576.32,0
1393,0,1,0,0,38,0,0,1,1,0,0,0,1,1,0,1,2,94.14,3577.32,0
1394,1,1,1,0,32,0,0,2,0,0,1,1,0,1,0,0,1,83.6,2675.2,1
1395,1,0,0,0,2,1,1,2,1,0,0,1,1,1,0,0,2,61.46,122.92,0
1396,1,0,0,0,45,1,0,2,1,0,0,0,1,0,1,1,2,51.87,2334.15,0
1397,0,0,0,0,21,1,0,1,0,1,1,0,0,1,0,0,1,22.37,469.77,1
1398,1,1,1,0,65,1,0,0,0,1,1,0,1,0,0,0,1,37.81,2457.65,1
1399,1,1,0,0,25,1,1,0,1,0,0,0,1,0,2,0,3,58.6,1465.0,0
1400,0,0,1,0,29,1,1,2,1,1,1,1,0,0,2,0,1,62.51,1812.79,0
1401,1,0,1,1,18,1,0,1,1,0,0,1,0,0,2,0,1,100.59,1810.62,0
1402,0,0,0,1,42,1,1,1,0,0,0,1,1,1,2,0,2,95.05,3992.1,0
1403,1,1,0,0,23,1,0,0,0,0,0,0,1,0,0,1,0,96.91,2228.93,0
1404,0,0,1,1,59,0,0,0,0,1,1,0,1,1,0,1,1,47.12,2780.08,0
1405,1,0,0,0,29,0,1,1,1,1,1,0,0,1,0,1,1,63.69,1847.01,1
1406,0,1,0,1,71,0,0,2,1,0,1,1,1,1,2,1,1,70.86,5031.06,0
1407,0,0,1,0,52,1,0,2,1,1,1,0,0,1,2,0,2,62.28,3238.56,0
1408,0,1,1,0,59,1,0,1,1,0,1,0,1,0,2,1,2,35.67,2104.53,0
1409,1,0,0,0,63,0,0,2,1,1,0,1,1,1,1,0,1,45.56,2870.28,0
1410,1,0,1,1,67,0,0,0,0,0,0,0,1,1,0,1,3,78.13,5234.71,0
1411,0,0,1,1,35,0,0,0,1,1,0,0,1,1,0,1,0,81.76,2861.6,0
1412,0,0,0,0,32,1,0,1,1,0,0,1,0,1,2,1,2,41.8,1337.6,0
1413,1,0,1,0,6,1,1,2,0,0,0,1,0,1,0,0,3,57.24,343.44,1
1414,1,0,0,1,38,0,1,1,1,0,1,0,1,1,2,1,1,96.57,3669.66,0
1415,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,3,98.38,98.38,0
1416,0,1,0,1,23,1,1,1,0,0,1,0,0,1,2,0,3,23.95,550.85,0
1417,0,0,1,1,3,1,1,2,0,0,1,0,1,0,1,0,1,86.37,259.11,0
1418,1,0,0,1,69,0,1,2,1,0,0,1,0,1,0,1,0,57.09,3939.21,1
1419,1,0,0,1,62,0,0,0,0,0,1,1,1,1,2,0,3,104.17,6458.54,0
1420,0,0,1,0,23,0,0,2,0,0,1,1,0,0,0,0,3,81.84,1882.32,0
1421,0,0,0,0,44,1,0,0,1,1,0,0,1,1,1,1,3,65.18,2867.92,0
1422,1,0,0,1,68,0,1,2,1,1,0,0,1,0,2,0,0,43.92,2986.56,0
1423,1,0,1,1,47,0,0,0,1,1,1,1,1,1,0,1,0,80.52,3784.44,0
1424,1,0,1,0,57,1,0,1,0,0,0,0,0,0,2,1,0,100.43,5724.51,0
1425,0,0,0,1,41,0,1,0,1,1,0,0,1,1,0,1,0,56.8,2328.8,0
1426,0,0,0,0,41,1,1,1,0,1,1,0,1,1,0,0,3,27.86,1142.26,0
1427,0,0,1,1,41,0,0,0,0,0,1,1,0,0,1,1,0,21.48,880.68,1
1428,0,0,1,0,38,0,1,1,0,1,1,0,0,0,1,1,2,101.69,3864.22,0
1429,0,0,1,1,23,0,0,0,0,0,1,0,0,1,1,1,3,98.8,2272.4,0
1430,1,0,0,0,55,1,0,1,1,1,0,0,0,0,2,1,1,58.56,3220.8,0
1431,1,1,0,1,69,0,1,2,0,0,0,0,1,1,0,1,2,75.74,5226.06,1
1432,0,0,0,0,33,1,1,0,0,0,0,1,1,0,0,1,0,105.84,3492.72,0
1433,0,0,0,1,16,0,1,1,0,1,0,0,0,0,2,0,0,44.29,708.64,0
1434,1,1,0,0,61,1,0,0,1,0,0,1,0,1,1,0,2,32.47,1980.67,0
1435,0,0,1,1,59,0,1,2,0,1,1,0,1,1,0,1,2,116.32,6862.88,0
1436,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,2,88.26,88.26,1
1437,1,0,0,0,5,1,0,0,1,1,1,1,1,0,2,0,3,117.78,588.9,0
1438,1,0,1,0,58,0,1,0,1,1,0,0,1,0,2,1,3,86.64,5025.12,1
1439,0,0,0,1,32,1,1,1,0,0,0,1,1,0,0,1,2,34.43,1101.76,0
1440,0,0,0,0,36,0,0,2,1,0,0,0,0,1,2,0,0,90.53,3259.08,0
1441,0,0,0,0,43,0,1,2,1,0,0,1,0,0,0,0,0,69.95,3007.85,0
1442,0,0,1,1,66,0,1,0,0,1,1,1,1,0,0,1,1,114.49,7556.34,1
1443,0,1,1,0,8,0,1,2,0,1,0,1,0,1,0,0,0,60.66,485.28,0
1444,0,1,1,1,60,1,1,2,1,0,0,0,1,1,0,0,1,21.08,1264.8,0
1445,1,1,1,0,33,0,1,0,1,1,0,0,1,1,0,0,0,57.94,1912.02,1
1446,1,0,1,1,12,0,1,1,0,1,0,0,1,1,0,1,0,77.51,930.12,0
1447,0,0,0,1,12,0,0,2,0,1,1,0,0,1,1,0,1,90.08,1080.96,0
1448,0,0,1,1,43,1,1,0,0,0,1,0,0,0,0,1,0,92.78,3989.54,1
1449,1,0,0,1,10,1,1,0,1,0,0,1,1,0,1,1,1,47.16,471.6,1
1450,1,0,0,0,64,1,0,0,1,1,0,0,1,0,1,1,0,118.47,7582.08,0
1451,0,1,0,0,17,0,1,0,1,0,0,1,0,1,2,0,0,77.25,1313.25,0
1452,1,0,1,1,35,1,1,1,0,0,1,1,1,1,0,0,3,86.75,3036.25,0
1453,0,0,1,1,17,0,1,2,0,0,0,1,0,1,1,1,3,78.99,1342.83,1
1454,1,0,1,1,44,1,0,2,1,1,1,1,0,0,1,0,1,63.34,2786.96,0
1455,0,0,0,1,68,0,0,2,1,0,0,1,0,0,2,1,0,67.07,4560.76,0
1456,0,0,1,0,40,0,0,0,0,0,0,0,1,1,1,0,3,29.87,1194.8,0
1457,0,0,0,1,49,1,1,0,1,1,1,1,0,1,0,0,0,43.86,2149.14,0
1458,1,1,1,0,67,0,1,1,0,0,1,0,1,1,1,1,2,62.96,4218.32,0
1459,0,0,1,0,2,0,0,0,1,0,0,1,0,1,0,1,3,20.43,40.86,0
1460,0,0,0,1,22,1,1,0,0,0,1,0,1,0,1,1,0,61.69,1357.18,0
1461,0,0,0,0,70,1,0,1,0,0,0,1,1,0,1,0,1,78.22,5475.4,1
1462,1,1,1,1,32,1,1,1,1,0,1,1,0,1,2,0,1,41.8,1337.6,0
1463,0,1,1,0,68,0,1,0,0,1,0,1,0,1,1,1,0,51.13,3476.84,0
1464,1,0,0,0,37,0,1,2,0,1,0,1,0,0,0,1,1,91.25,3376.25,0
1465,0,0,0,0,44,0,0,1,1,0,1,1,0,1,2,1,2,89.46,3936.24,0
1466,0,0,0,0,71,0,1,1,1,1,1,1,0,0,2,1,1,31.85,2261.35,0
1467,1,1,0,1,60,1,1,2,1,0,0,1,0,1,2,1,2,106.77,6406.2,0
1468,1,1,1,0,24,0,0,1,0,0,1,0,1,0,2,1,2,33.05,793.2,1
1469,0,0,0,0,45,0,0,2,0,0,0,1,1,1,0,1,0,85.78,3860.1,0
1470,0,0,1,0,11,0,0,0,0,0,1,0,0,1,1,1,1,103.62,1139.82,0
1471,0,0,0,0,1,0,0,2,0,0,1,0,1,0,2,1,0,101.24,101.24,0
1472,0,0,0,0,46,0,1,2,0,0,1,1,0,1,1,0,1,35.0,1610.0,0
1473,0,1,0,1,9,1,1,0,0,0,0,1,1,0,0,1,2,76.47,688.23,1
1474,1,0,1,1,55,0,0,0,0,1,1,0,1,0,1,1,0,72.89,4008.95,0
1475,0,1,1,0,21,1,1,1,1,0,0,0,0,0,2,0,0,34.4,722.4,0
1476,0,0,0,1,11,0,1,0,1,1,0,1,1,0,0,1,2,28.82,317.02,1
1477,1,0,1,1,19,1,0,1,1,0,1,1,0,0,0,1,0,32.73,621.87,0
1478,1,0,0,0,6,1,1,0,0,1,0,1,0,0,0,0,0,61.27,367.62,0
1479,1,1,1,0,36,1,1,2,0,0,1,1,0,0,0,0,0,50.25,1809.0,1
1480,0,0,0,0,44,1,0,2,0,1,1,0,0,1,2,0,0,84.35,3711.4,0
1481,1,0,0,0,15,0,1,0,1,0,0,0,0,1,0,0,3,59.78,896.7,0
1482,0,0,1,1,44,1,0,1,0,0,0,0,0,0,0,1,3,112.99,4971.56,0
1483,1,0,0,1,28,1,1,2,1,0,0,1,1,1,1,0,0,42.5,1190.0,0
1484,1,0,1,0,60,0,1,2,1,1,0,0,0,1,2,1,1,21.94,1316.4,0
1485,1,0,1,0,66,1,0,0,1,0,1,0,1,1,0,1,0,91.34,6028.44,0
1486,0,0,1,1,25,0,0,1,0,1,1,0,0,0,2,1,2,42.69,1067.25,0
1487,0,0,0,1,20,1,1,1,1,0,1,1,0,1,1,1,2,47.33,946.6,0
1488,0,0,0,0,2,0,1,0,0,1,0,0,0,1,0,1,1,54.41,108.82,1
1489,0,0,1,0,8,1,0,1,0,0,0,1,0,0,0,1,2,46.84,374.72,1
1490,0,0,0,0,10,0,1,0,1,1,1,0,1,1,2,1,0,55.42,554.2,0
1491,0,0,0,0,27,1,1,2,0,1,0,1,1,0,0,0,1,85.9,2319.3,0
1492,0,0,0,0,42,0,1,2,0,1,1,0,0,1,0,0,3,71.72,3012.24,0
1493,0,0,1,0,6,0,1,2,0,1,1,1,1,1,0,1,0,87.35,524.1,0
1494,0,1,1,1,55,1,0,1,0,0,1,1,0,0,1,0,3,79.18,4354.9,1
1495,1,0,0,0,22,1,0,2,1,1,1,1,0,0,2,0,3,94.94,2088.68,0
1496,0,1,0,1,50,1,1,1,1,1,0,1,0,1,2,1,3,82.34,4117.0,0
1497,1,0,0,0,60,1,1,2,0,0,1,0,1,0,0,1,2,101.93,6115.8,0
1498,0,0,0,0,28,0,0,1,0,1,1,1,1,0,0,1,2,114.45,3204.6,0
1499,1,0,1,1,9,0,0,0,1,0,0,1,1,1,2,0,2,115.0,1035.0,0
1500,0,0,1,0,67,1,1,2,1,1,0,0,0,0,2,0,1,62.02,4155.34,0
1501,0,0,0,1,42,0,1,1,1,1,1,0,0,1,1,0,3,41.23,1731.66,0
1502,0,0,0,1,72,1,1,2,0,0,0,0,0,0,1,1,3,101.43,7302.96,0
1503,1,0,1,1,48,1,1,0,1,0,1,0,1,0,2,1,3,22.07,1059.36,0
1504,0,0,1,1,20,1,0,2,1,0,1,0,0,1,2,0,2,78.38,1567.6,0
1505,0,0,0,0,28,0,1,0,1,0,1,1,1,1,0,1,0,111.59,3124.52,0
1506,0,0,0,1,15,0,0,2,1,1,0,1,1,1,0,1,1,53.4,801.0,0
1507,0,0,1,1,55,1,1,2,1,1,0,0,1,1,2,1,2,63.83,3510.65,0
1508,1,0,1,1,35,1,0,1,1,1,1,1,1,0,2,0,2,84.2,2947.0,0
1509,1,0,1,0,21,1,0,1,1,0,0,0,1,1,0,0,2,119.31,2505.51,0
1510,1,0,1,0,46,1,0,2,1,0,0,1,1,0,0,1,0,29.01,1334.46,0
1511,1,0,0,1,36,0,1,0,0,0,1,0,1,0,0,0,3,88.38,3181.68,0
1512,1,1,0,1,13,0,0,2,1,0,1,0,0,1,1,0,2,20.42,265.46,0
1513,1,0,0,0,71,1,0,1,1,0,0,1,1,0,2,0,0,50.42,3579.82,0
1514,0,0,0,1,36,0,0,2,0,1,0,0,1,1,1,0,1,76.35,2748.6,0
1515,1,0,0,0,60,1,1,0,1,0,0,0,1,1,2,1,0,55.48,3328.8,0
1516,1,1,1,1,64,1,1,2,0,1,1,0,0,1,1,0,2,57.07,3652.48,0
1517,1,1,1,1,60,1,1,1,1,0,1,1,1,0,1,0,3,105.65,6339.0,0
1518,1,0,1,1,29,0,1,1,0,0,1,1,1,0,2,1,3,58.96,1709.84,0
1519,0,1,0,0,61,1,1,1,0,1,0,0,1,1,2,1,3,57.75,3522.75,0
1520,0,0,1,1,21,1,0,1,0,1,0,1,0,0,2,1,2,93.76,1968.96,0
1521,0,0,1,1,45,1,0,1,1,1,0,1,0,0,0,0,0,83.57,3760.65,0
1522,1,0,0,1,34,0,1,0,0,0,1,0,0,1,0,0,2,95.35,3241.9,0
1523,1,0,1,0,59,1,1,0,0,0,1,0,1,0,0,0,1,113.65,6705.35,0
1524,1,1,1,0,38,0,1,2,0,0,0,1,0,0,2,1,1,21.53,818.14,0
1525,1,1,0,0,52,1,0,0,1,0,1,1,0,1,1,1,0,107.39,5584.28,0
1526,1,0,1,0,52,1,0,1,1,1,0,1,0,0,0,1,3,84.18,4377.36,1
1527,1,0,0,1,42,1,1,2,1,0,1,1,1,0,0,0,0,51.13,2147.46,0
1528,0,0,1,1,10,1,0,2,1,1,0,0,0,1,1,1,0,65.05,650.5,0
1529,0,0,0,1,68,1,0,0,0,0,0,1,0,1,2,0,0,101.69,6914.92,0
1530,0,0,1,0,2,1,0,2,0,1,0,0,1,0,0,1,1,28.45,56.9,1
1531,1,0,0,0,11,1,1,2,0,1,0,1,0,0,0,0,2,53.43,587.73,0
1532,1,1,1,0,26,0,0,1,0,1,1,0,1,0,0,1,1,65.33,1698.58,0
1533,0,1,0,0,25,0,0,0,1,1,0,0,1,1,0,0,2,20.54,513.5,0
