customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00978,Female,0,True,True,68,True,False,DSL,True,False,False,False,False,False,Two year,True,Bank transfer (automatic),104.64,7115.52,False
CUST-00979,Male,0,False,True,51,False,False,Fiber optic,False,True,False,True,True,False,Two year,False,Bank transfer (automatic),47.82,2438.82,False
CUST-00980,Female,0,True,False,62,True,False,No,True,True,False,False,False,True,Month-to-month,False,Electronic check,48.15,2985.3,True
CUST-00981,Female,1,False,True,51,True,True,No,False,True,True,False,True,False,Two year,False,Electronic check,67.96,3465.96,False
CUST-00982,Male,0,True,False,24,True,False,DSL,True,True,False,True,False,True,Month-to-month,True,Credit card (automatic),46.56,1117.44,False
CUST-00983,Male,0,True,False,59,False,False,DSL,True,False,False,False,False,True,Two year,False,Bank transfer (automatic),63.83,3765.97,False
CUST-00984,Male,0,False,False,29,False,False,No,True,True,True,False,True,True,One year,False,Electronic check,102.05,2959.45,False
CUST-00985,Male,0,False,True,22,False,False,Fiber optic,True,True,False,False,False,False,One year,True,Bank transfer (automatic),46.22,1016.84,False
CUST-00986,Male,0,True,False,7,True,False,Fiber optic,True,True,True,False,False,False,One year,False,Credit card (automatic),85.54,598.78,False
CUST-00987,Male,0,False,True,20,False,True,No,True,True,True,False,False,False,Month-to-month,True,Credit card (automatic),64.43,1288.6,False
CUST-00988,Male,0,False,False,24,False,True,Fiber optic,False,False,False,False,True,True,One year,True,Mailed check,28.05,673.2,False
CUST-00989,Male,0,True,True,30,True,True,DSL,True,True,False,False,False,False,Month-to-month,False,Credit card (automatic),49.61,1488.3,False
CUST-00990,Female,1,False,False,36,False,False,DSL,False,True,False,True,True,False,Month-to-month,False,Electronic check,24.09,867.24,False
CUST-00991,Female,0,True,False,39,True,True,DSL,True,True,True,True,True,True,Two year,True,Electronic check,101.79,3969.81,False
CUST-00992,Female,0,True,False,19,True,False,No,False,True,True,True,False,True,Month-to-month,False,Mailed check,52.84,1003.96,False
CUST-00993,Female,0,False,True,47,False,False,DSL,True,False,True,True,False,False,Month-to-month,True,Bank transfer (automatic),116.62,5481.14,False
CUST-00994,Female,0,False,True,66,False,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Bank transfer (automatic),39.75,2623.5,False
CUST-00995,Female,0,False,False,17,True,False,No,False,False,False,True,True,True,One year,True,Bank transfer (automatic),83.99,1427.83,False
CUST-00996,Female,0,True,False,36,True,False,DSL,True,True,False,False,False,True,Two year,True,Electronic check,60.29,2170.44,False
CUST-00997,Male,0,True,True,22,False,False,Fiber optic,True,True,True,False,False,True,One year,True,Bank transfer (automatic),32.56,716.32,False
CUST-00998,Female,0,False,True,21,False,True,Fiber optic,False,True,True,False,False,True,Month-to-month,True,Credit card (automatic),51.6,1083.6,True
CUST-00999,Male,0,True,False,21,True,True,Fiber optic,False,True,True,True,True,True,Two year,True,Electronic check,32.13,674.73,False
CUST-01000,Female,1,True,False,40,True,True,No,True,True,True,True,False,False,Two year,False,Credit card (automatic),47.23,1889.2,False
CUST-01001,Male,0,True,False,68,False,False,Fiber optic,False,False,False,True,True,False,Month-to-month,False,Mailed check,85.44,5809.92,True
CUST-01002,Female,0,False,False,68,True,False,DSL,False,False,False,False,True,True,Two year,False,Mailed check,51.24,3484.32,False
CUST-01003,Male,0,True,False,46,False,False,Fiber optic,False,False,True,True,False,True,One year,False,Electronic check,81.38,3743.48,False
CUST-01004,Male,0,False,False,25,True,False,Fiber optic,False,True,False,False,True,True,Month-to-month,False,Mailed check,99.12,2478.0,True
CUST-01005,Female,0,True,True,33,True,False,DSL,False,False,True,True,False,False,Month-to-month,False,Credit card (automatic),59.93,1977.69,True
CUST-01006,Male,0,False,True,21,True,False,No,False,False,False,True,False,True,Month-to-month,True,Credit card (automatic),68.56,1439.76,False
CUST-01007,Male,0,False,False,29,True,False,DSL,False,True,False,False,True,False,One year,True,Bank transfer (automatic),69.83,2025.07,False
CUST-01008,Male,0,True,True,72,True,True,Fiber optic,True,False,True,True,False,False,Two year,False,Electronic check,62.59,4506.48,False
CUST-01009,Male,0,False,True,13,False,False,Fiber optic,False,True,True,False,False,True,Month-to-month,True,Electronic check,21.32,277.16,True
CUST-01010,Female,0,False,False,62,False,False,Fiber optic,True,False,False,True,False,True,One year,True,Electronic check,73.7,4569.4,False
CUST-01011,Female,0,True,True,43,True,False,Fiber optic,True,True,True,True,True,True,Month-to-month,False,Mailed check,69.06,2969.58,True
CUST-01012,Female,1,False,True,66,False,False,Fiber optic,False,True,True,False,True,False,One year,True,Electronic check,115.58,7628.28,False
CUST-01013,Female,0,False,True,19,False,False,DSL,False,True,True,True,False,False,Two year,False,Bank transfer (automatic),91.33,1735.27,False
CUST-01014,Female,1,True,False,31,False,True,No,False,True,True,False,True,False,Month-to-month,True,Electronic check,37.58,1164.98,False
CUST-01015,Female,0,True,False,19,False,False,DSL,True,True,False,True,False,True,Two year,False,Mailed check,103.32,1963.08,False
CUST-01016,Male,1,False,True,65,False,False,Fiber optic,False,True,True,True,True,True,Two year,False,Credit card (automatic),76.74,4988.1,False
CUST-01017,Male,0,False,True,54,False,True,No,False,True,True,True,True,False,Month-to-month,True,Electronic check,62.89,3396.06,False
CUST-01018,Male,0,False,True,1,True,True,Fiber optic,True,True,False,False,False,False,One year,True,Credit card (automatic),59.98,59.98,False
CUST-01019,Female,0,False,False,22,True,False,Fiber optic,True,True,False,False,False,True,One year,False,Credit card (automatic),104.18,2291.96,False
CUST-01020,Female,0,False,False,16,True,False,No,False,True,True,False,False,False,One year,False,Credit card (automatic),93.87,1501.92,False
CUST-01021,Female,1,False,False,43,False,False,No,True,False,True,False,False,False,Two year,True,Electronic check,33.46,1438.78,False
CUST-01022,Male,0,True,False,54,False,True,Fiber optic,False,False,True,False,False,True,One year,False,Mailed check,38.64,2086.56,False
CUST-01023,Female,1,False,True,8,False,False,No,True,True,True,True,True,False,Month-to-month,True,Mailed check,43.21,345.68,False
CUST-01024,Female,0,False,False,71,True,False,No,False,True,True,False,True,False,Month-to-month,True,Bank transfer (automatic),112.26,7970.46,False
CUST-01025,Female,0,True,False,58,True,False,No,True,False,True,True,True,True,Two year,False,Credit card (automatic),47.74,2768.92,True
CUST-01026,Female,0,True,True,40,False,True,No,True,False,True,False,False,True,One year,False,Electronic check,75.75,3030.0,False
CUST-01027,Female,0,True,False,60,True,True,No,True,True,False,False,False,False,One year,False,Electronic check,65.14,3908.4,False
CUST-01028,Male,0,False,False,61,False,True,No,False,True,True,False,True,True,Two year,True,Electronic check,77.42,4722.62,False
CUST-01029,Male,0,True,False,68,True,False,Fiber optic,False,True,True,True,True,False,One year,True,Bank transfer (automatic),28.08,1909.44,True
CUST-01030,Female,0,True,False,9,False,False,Fiber optic,False,False,False,True,False,True,One year,False,Bank transfer (automatic),50.94,458.46,False
CUST-01031,Female,0,True,True,5,True,True,Fiber optic,False,False,False,True,True,True,Two year,True,Credit card (automatic),22.87,114.35,False
CUST-01032,Female,0,False,True,22,True,False,DSL,True,False,False,True,False,False,Month-to-month,True,Mailed check,28.64,630.08,True
CUST-01033,Male,0,False,True,21,False,False,No,True,False,False,True,False,False,Two year,False,Bank transfer (automatic),93.43,1962.03,False
CUST-01034,Male,0,True,True,40,True,True,Fiber optic,True,False,True,False,False,True,Month-to-month,False,Credit card (automatic),29.39,1175.6,True
CUST-01035,Male,0,False,True,22,False,True,DSL,False,True,False,True,False,False,One year,False,Mailed check,72.01,1584.22,False
CUST-01036,Male,0,False,True,28,False,True,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Mailed check,106.67,2986.76,False
CUST-01037,Male,0,False,False,18,True,True,DSL,True,False,False,True,True,False,Month-to-month,False,Bank transfer (automatic),58.74,1057.32,True
CUST-01038,Male,0,True,True,2,False,True,Fiber optic,False,False,False,True,True,True,Two year,True,Bank transfer (automatic),65.29,130.58,False
CUST-01039,Female,1,True,False,64,True,True,DSL,True,True,False,True,True,False,Month-to-month,False,Mailed check,90.85,5814.4,True
CUST-01040,Female,0,True,False,27,False,False,Fiber optic,False,True,False,True,True,True,Two year,False,Bank transfer (automatic),111.91,3021.57,False
CUST-01041,Female,0,False,True,66,False,True,Fiber optic,True,False,False,False,False,False,Two year,False,Bank transfer (automatic),118.88,7846.08,False
CUST-01042,Female,0,True,True,54,False,True,Fiber optic,False,True,False,False,True,False,Two year,True,Credit card (automatic),106.17,5733.18,False
CUST-01043,Female,0,True,True,50,False,False,No,False,True,False,True,True,True,One year,True,Electronic check,117.81,5890.5,False
CUST-01044,Male,0,False,False,39,False,True,DSL,True,False,False,True,False,True,Month-to-month,False,Bank transfer (automatic),94.25,3675.75,True
CUST-01045,Male,0,False,False,64,True,False,DSL,False,False,True,True,True,False,One year,True,Electronic check,100.58,6437.12,False
CUST-01046,Male,0,False,False,62,True,True,Fiber optic,True,False,False,True,True,True,Two year,True,Mailed check,49.32,3057.84,False
CUST-01047,Female,0,True,True,67,False,False,Fiber optic,False,False,True,True,False,True,One year,True,Electronic check,37.0,2479.0,True
CUST-01048,Female,0,False,False,24,True,False,No,False,False,True,False,False,True,Two year,False,Credit card (automatic),91.35,2192.4,False
CUST-01049,Female,0,False,True,65,False,True,No,False,False,True,False,False,False,One year,False,Bank transfer (automatic),22.41,1456.65,False
CUST-01050,Male,0,True,False,59,True,True,Fiber optic,False,True,False,False,True,False,One year,True,Bank transfer (automatic),70.79,4176.61,False
CUST-01051,Female,0,True,True,68,False,True,No,False,False,True,False,True,False,Month-to-month,False,Mailed check,110.96,7545.28,False
CUST-01052,Male,0,False,True,40,False,False,No,True,False,False,True,True,False,Two year,True,Credit card (automatic),62.74,2509.6,False
CUST-01053,Male,0,True,True,53,False,True,No,False,False,True,False,False,True,Two year,False,Credit card (automatic),22.98,1217.94,False
CUST-01054,Female,0,False,True,29,True,True,No,False,False,False,True,False,True,Month-to-month,True,Mailed check,68.05,1973.45,False
CUST-01055,Male,0,True,False,54,False,True,No,False,True,False,True,False,False,Month-to-month,True,Credit card (automatic),46.91,2533.14,False
CUST-01056,Male,0,False,False,4,True,False,Fiber optic,True,False,True,False,True,True,One year,False,Credit card (automatic),40.38,161.52,False
CUST-01057,Female,0,False,False,69,True,True,No,False,True,False,True,True,False,One year,True,Bank transfer (automatic),113.16,7808.04,False
CUST-01058,Male,0,False,True,30,False,True,DSL,False,False,False,False,True,False,Month-to-month,True,Bank transfer (automatic),98.18,2945.4,False
CUST-01059,Female,0,True,True,47,True,True,DSL,True,True,False,True,False,False,Month-to-month,False,Electronic check,44.58,2095.26,False
CUST-01060,Male,0,True,False,20,True,False,Fiber optic,False,False,True,False,False,True,Month-to-month,False,Electronic check,23.88,477.6,True
CUST-01061,Male,1,True,True,19,False,False,No,False,True,False,True,False,True,Month-to-month,True,Credit card (automatic),117.68,2235.92,True
CUST-01062,Female,0,True,False,48,True,True,Fiber optic,True,False,False,True,False,False,Two year,False,Credit card (automatic),55.78,2677.44,False
CUST-01063,Male,0,False,True,41,False,False,DSL,True,False,False,True,False,False,One year,False,Bank transfer (automatic),66.34,2719.94,False
CUST-01064,Female,0,True,False,33,True,True,DSL,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),32.06,1057.98,False
CUST-01065,Female,0,False,True,42,False,False,No,False,True,False,True,True,False,Two year,True,Mailed check,80.19,3367.98,False
CUST-01066,Female,1,True,False,16,True,False,Fiber optic,True,True,False,True,False,True,Month-to-month,False,Mailed check,86.91,1390.56,False
CUST-01067,Female,0,False,True,27,True,False,Fiber optic,False,False,True,False,True,False,Month-to-month,False,Mailed check,28.73,775.71,True
CUST-01068,Female,0,False,True,54,False,False,DSL,True,True,True,False,True,False,One year,False,Bank transfer (automatic),72.39,3909.06,False
CUST-01069,Male,0,False,True,63,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,119.8,7547.4,True
CUST-01070,Female,0,True,False,54,True,True,Fiber optic,True,True,True,False,True,False,One year,True,Bank transfer (automatic),78.34,4230.36,False
CUST-01071,Female,0,True,False,45,False,False,Fiber optic,False,False,True,True,True,False,Two year,True,Mailed check,59.32,2669.4,False
CUST-01072,Female,1,False,False,18,False,True,Fiber optic,False,True,False,False,True,False,Two year,False,Electronic check,70.59,1270.62,False
CUST-01073,Male,0,True,False,39,False,False,No,True,True,True,True,True,True,Month-to-month,False,Bank transfer (automatic),64.94,2532.66,False
CUST-01074,Male,0,True,True,61,False,False,DSL,True,False,True,True,False,False,Month-to-month,True,Electronic check,27.46,1675.06,False
CUST-01075,Male,0,True,False,62,True,True,No,False,False,False,False,False,True,Month-to-month,False,Electronic check,103.7,6429.4,False
CUST-01076,Female,1,True,False,23,True,False,No,False,False,False,True,False,True,Two year,True,Credit card (automatic),95.04,2185.92,False
CUST-01077,Male,0,False,True,29,True,True,Fiber optic,False,False,True,True,False,True,Two year,True,Bank transfer (automatic),70.59,2047.11,False
CUST-01078,Male,0,True,False,28,False,True,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),95.92,2685.76,False
CUST-01079,Male,1,False,True,72,True,False,No,True,False,True,False,False,False,Two year,True,Credit card (automatic),34.28,2468.16,False
CUST-01080,Male,0,True,False,41,True,False,No,True,False,False,False,False,True,One year,True,Electronic check,53.89,2209.49,False
CUST-01081,Male,0,False,True,42,False,True,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,60.03,2521.26,False
CUST-01082,Female,0,False,True,41,True,True,No,False,True,False,True,False,True,Month-to-month,True,Electronic check,70.95,2908.95,False
CUST-01083,Female,0,False,True,49,True,False,Fiber optic,True,True,False,True,False,True,Two year,False,Electronic check,75.92,3720.08,False
CUST-01084,Female,0,True,False,41,True,False,Fiber optic,False,True,False,False,False,True,Month-to-month,False,Electronic check,73.59,3017.19,True
CUST-01085,Female,1,False,False,66,False,True,Fiber optic,True,False,False,False,False,False,Two year,False,Bank transfer (automatic),114.34,7546.44,False
CUST-01086,Female,0,False,True,36,False,False,No,True,False,True,False,True,True,One year,False,Electronic check,92.27,3321.72,False
CUST-01087,Female,0,False,False,49,False,True,Fiber optic,True,False,False,False,True,True,Two year,True,Electronic check,44.77,2193.73,False
CUST-01088,Female,0,False,True,35,False,True,DSL,False,False,False,True,False,False,Month-to-month,False,Bank transfer (automatic),92.03,3221.05,False
CUST-01089,Female,0,True,False,35,False,False,Fiber optic,False,True,False,False,False,False,Two year,True,Credit card (automatic),20.07,702.45,False
CUST-01090,Female,1,True,True,1,True,False,No,True,True,True,True,False,False,One year,False,Electronic check,113.1,113.1,False
CUST-01091,Male,0,True,False,46,True,True,DSL,True,False,False,False,False,False,One year,False,Electronic check,28.51,1311.46,False
CUST-01092,Female,0,True,True,58,False,True,No,True,False,True,False,True,False,Two year,False,Credit card (automatic),51.66,2996.28,False
CUST-01093,Female,0,False,False,14,False,False,Fiber optic,False,True,True,False,False,False,One year,False,Mailed check,31.16,436.24,False
CUST-01094,Male,0,False,False,18,False,True,Fiber optic,True,True,True,True,True,False,Two year,False,Credit card (automatic),37.53,675.54,True
CUST-01095,Female,0,False,True,52,False,True,No,False,True,True,True,False,False,Month-to-month,True,Electronic check,45.51,2366.52,False
CUST-01096,Female,0,True,True,42,True,False,Fiber optic,False,False,False,False,True,False,One year,False,Credit card (automatic),72.38,3039.96,False
CUST-01097,Female,0,False,True,35,False,False,DSL,False,False,True,False,False,False,One year,False,Electronic check,106.67,3733.45,False
CUST-01098,Female,0,True,False,4,True,False,Fiber optic,True,False,False,True,False,False,Two year,False,Bank transfer (automatic),84.53,338.12,False
CUST-01099,Female,0,False,False,22,True,False,No,False,True,True,True,True,True,Two year,True,Mailed check,87.4,1922.8,False
CUST-01100,Female,0,True,False,70,True,True,Fiber optic,True,False,True,True,True,False,One year,True,Bank transfer (automatic),61.46,4302.2,False
CUST-01101,Male,0,False,False,45,True,True,No,True,True,True,False,False,False,One year,False,Electronic check,79.83,3592.35,False
CUST-01102,Male,0,False,True,10,False,True,Fiber optic,True,True,False,False,False,True,Month-to-month,False,Credit card (automatic),106.65,1066.5,True
CUST-01103,Male,1,False,False,69,True,True,No,False,True,False,False,False,False,Two year,False,Credit card (automatic),113.65,7841.85,False
CUST-01104,Male,0,False,True,66,False,False,Fiber optic,False,True,False,False,True,True,Two year,True,Mailed check,108.7,7174.2,False
CUST-01105,Female,0,False,False,38,True,False,Fiber optic,True,False,True,True,False,False,Two year,True,Electronic check,92.11,3500.18,False
CUST-01106,Female,0,False,True,19,False,False,DSL,False,True,False,False,True,False,Two year,False,Bank transfer (automatic),63.47,1205.93,False
CUST-01107,Female,0,False,False,60,True,False,Fiber optic,False,False,True,True,True,True,Two year,False,Electronic check,113.06,6783.6,False
CUST-01108,Male,0,True,False,1,False,False,Fiber optic,True,False,False,True,False,False,One year,True,Electronic check,28.88,28.88,False
CUST-01109,Female,1,True,False,28,False,False,DSL,False,False,False,True,True,False,One year,True,Electronic check,72.22,2022.16,True
CUST-01110,Female,1,False,False,24,False,True,DSL,True,True,False,True,False,False,Two year,False,Electronic check,71.69,1720.56,False
CUST-01111,Female,0,True,False,25,False,True,Fiber optic,True,True,False,False,False,False,Month-to-month,False,Electronic check,84.28,2107.0,True
CUST-01112,Female,1,False,False,35,True,True,No,False,False,True,True,False,False,Two year,False,Bank transfer (automatic),33.01,1155.35,False
CUST-01113,Female,0,True,True,10,True,True,DSL,False,False,False,True,True,True,Two year,True,Electronic check,33.16,331.6,False
CUST-01114,Female,1,True,False,47,True,False,Fiber optic,False,True,False,True,False,True,Two year,False,Electronic check,115.38,5422.86,False
CUST-01115,Male,0,True,False,44,False,True,No,False,True,False,True,True,True,Two year,True,Credit card (automatic),34.53,1519.32,False
CUST-01116,Female,0,True,False,14,False,True,Fiber optic,True,False,False,False,False,True,One year,True,Electronic check,68.88,964.32,False
CUST-01117,Male,0,True,True,33,False,False,DSL,False,False,False,True,False,False,Month-to-month,False,Mailed check,46.02,1518.66,False
CUST-01118,Male,0,False,False,30,False,False,Fiber optic,False,False,False,True,False,False,Month-to-month,True,Credit card (automatic),58.79,1763.7,False
CUST-01119,Male,1,True,False,45,True,True,No,False,True,True,False,True,False,One year,True,Credit card (automatic),73.3,3298.5,False
CUST-01120,Male,0,True,True,69,False,True,DSL,True,False,True,False,True,False,Month-to-month,True,Bank transfer (automatic),118.12,8150.28,False
CUST-01121,Female,0,True,True,34,True,False,DSL,True,True,False,True,False,False,Two year,False,Electronic check,68.46,2327.64,False
CUST-01122,Male,0,False,True,39,False,False,No,True,False,True,True,False,True,One year,True,Bank transfer (automatic),97.04,3784.56,False
CUST-01123,Male,1,True,True,29,False,False,Fiber optic,False,False,True,True,True,True,One year,True,Mailed check,90.2,2615.8,True
CUST-01124,Female,0,False,True,45,True,True,No,False,False,True,False,False,False,Month-to-month,True,Bank transfer (automatic),96.51,4342.95,False
CUST-01125,Female,1,True,False,64,False,True,DSL,False,True,False,False,False,False,One year,True,Electronic check,100.84,6453.76,False
CUST-01126,Male,1,False,False,18,False,False,DSL,True,False,True,True,False,False,Month-to-month,True,Credit card (automatic),96.31,1733.58,False
CUST-01127,Male,0,False,False,70,False,True,Fiber optic,True,False,True,False,False,False,One year,False,Mailed check,90.29,6320.3,False
CUST-01128,Male,0,False,True,64,False,True,Fiber optic,True,False,False,True,False,True,One year,False,Electronic check,79.67,5098.88,False
CUST-01129,Female,0,False,True,1,False,True,DSL,False,False,True,True,True,False,Month-to-month,False,Electronic check,49.55,49.55,True
CUST-01130,Male,0,False,False,13,True,False,No,True,False,False,True,True,True,Two year,True,Bank transfer (automatic),115.97,1507.61,False
CUST-01131,Male,1,True,False,66,False,False,No,False,True,False,True,True,True,One year,True,Electronic check,35.77,2360.82,True
CUST-01132,Female,0,True,True,43,False,True,No,False,False,False,True,True,False,Two year,False,Bank transfer (automatic),44.09,1895.87,False
CUST-01133,Female,0,False,False,14,True,False,DSL,True,True,True,True,True,False,Two year,False,Credit card (automatic),117.41,1643.74,False
CUST-01134,Female,0,False,True,51,False,False,DSL,False,False,False,False,True,True,One year,False,Mailed check,94.13,4800.63,False
CUST-01135,Male,1,True,True,10,True,True,No,False,True,True,True,True,True,Month-to-month,True,Bank transfer (automatic),45.08,450.8,False
CUST-01136,Female,0,False,False,52,False,True,DSL,True,False,False,False,True,True,Two year,False,Bank transfer (automatic),98.4,5116.8,False
CUST-01137,Female,0,False,True,35,True,True,DSL,True,False,False,False,True,False,One year,False,Mailed check,79.01,2765.35,False
CUST-01138,Male,1,True,True,24,False,False,DSL,True,False,True,True,True,True,Month-to-month,True,Bank transfer (automatic),42.01,1008.24,False
CUST-01139,Male,0,True,True,35,True,True,No,True,False,False,True,True,True,Month-to-month,False,Bank transfer (automatic),112.05,3921.75,True
CUST-01140,Female,1,False,False,62,False,False,DSL,True,True,True,False,True,True,Month-to-month,True,Mailed check,63.22,3919.64,True
CUST-01141,Male,0,True,True,63,True,True,DSL,False,True,False,False,True,True,Month-to-month,True,Mailed check,38.2,2406.6,False
CUST-01142,Male,0,False,True,31,True,False,DSL,True,False,True,True,True,True,One year,False,Electronic check,50.71,1572.01,False
CUST-01143,Female,0,True,False,43,False,True,No,False,False,False,False,True,True,One year,True,Mailed check,59.68,2566.24,True
CUST-01144,Male,1,False,False,15,True,False,Fiber optic,False,True,False,True,True,True,Month-to-month,False,Credit card (automatic),29.08,436.2,True
CUST-01145,Female,0,True,True,41,False,False,No,True,False,True,True,True,False,One year,True,Bank transfer (automatic),88.56,3630.96,False
CUST-01146,Female,0,False,False,39,True,True,DSL,False,False,True,True,True,False,Two year,True,Mailed check,54.58,2128.62,False
CUST-01147,Female,1,True,True,5,True,False,Fiber optic,True,False,True,True,False,False,Month-to-month,True,Electronic check,75.02,375.1,False
CUST-01148,Male,0,False,True,50,False,True,DSL,True,True,False,False,True,False,Two year,True,Mailed check,40.66,2033.0,False
CUST-01149,Male,0,False,False,47,False,False,Fiber optic,False,True,True,True,True,False,Two year,True,Mailed check,115.55,5430.85,False
CUST-01150,Male,0,True,False,13,False,False,No,False,True,True,False,True,False,One year,False,Electronic check,39.68,515.84,False
CUST-01151,Female,1,True,False,60,True,True,DSL,False,True,False,False,False,False,Month-to-month,False,Bank transfer (automatic),91.94,5516.4,False
CUST-01152,Female,0,True,False,11,True,True,No,True,False,True,True,True,True,Month-to-month,False,Bank transfer (automatic),29.51,324.61,False
CUST-01153,Male,0,False,False,65,False,False,No,True,False,False,True,True,False,One year,False,Credit card (automatic),48.43,3147.95,True
CUST-01154,Male,0,False,False,67,False,False,No,False,False,False,False,True,True,Two year,False,Bank transfer (automatic),61.47,4118.49,False
CUST-01155,Male,1,False,False,39,False,False,Fiber optic,True,False,True,True,False,True,One year,False,Electronic check,23.89,931.71,False
CUST-01156,Female,0,True,True,56,True,False,No,False,True,False,False,False,False,Month-to-month,True,Electronic check,28.14,1575.84,False
CUST-01157,Male,0,False,True,32,True,True,DSL,False,False,False,True,False,False,Two year,False,Credit card (automatic),86.93,2781.76,False
CUST-01158,Male,0,True,True,39,True,True,Fiber optic,True,False,True,False,True,True,Month-to-month,False,Mailed check,104.79,4086.81,False
CUST-01159,Female,0,False,True,44,True,True,DSL,False,False,False,False,False,False,Two year,True,Credit card (automatic),64.99,2859.56,False
CUST-01160,Male,0,False,False,54,False,False,No,False,False,True,False,False,True,One year,True,Credit card (automatic),73.95,3993.3,False
CUST-01161,Male,0,True,False,1,False,False,No,False,True,False,True,True,True,Two year,True,Mailed check,39.64,39.64,False
CUST-01162,Female,0,False,False,23,True,True,No,False,True,True,False,False,False,Two year,False,Bank transfer (automatic),34.47,792.81,False
CUST-01163,Female,0,False,False,72,True,True,No,True,False,False,True,False,False,Two year,True,Mailed check,57.78,4160.16,False
CUST-01164,Male,1,False,True,55,True,False,DSL,True,True,False,True,True,True,Two year,True,Bank transfer (automatic),102.73,5650.15,False
CUST-01165,Female,0,True,True,22,True,False,No,False,False,False,False,True,False,One year,True,Credit card (automatic),20.81,457.82,False
CUST-01166,Male,0,True,False,38,True,True,No,True,False,True,True,True,False,Month-to-month,False,Electronic check,67.33,2558.54,False
CUST-01167,Male,0,False,False,18,False,True,No,False,True,True,False,True,True,Month-to-month,False,Mailed check,106.33,1913.94,True
CUST-01168,Female,0,True,False,40,False,True,DSL,False,False,False,False,True,True,Month-to-month,True,Bank transfer (automatic),45.33,1813.2,False
CUST-01169,Female,1,True,False,44,True,True,Fiber optic,False,True,False,False,True,False,Month-to-month,False,Mailed check,27.04,1189.76,False
CUST-01170,Female,0,True,False,48,True,True,Fiber optic,True,False,True,True,True,False,One year,False,Credit card (automatic),28.53,1369.44,False
CUST-01171,Female,0,False,True,1,False,True,Fiber optic,True,False,False,True,True,False,One year,True,Mailed check,67.78,67.78,False
CUST-01172,Male,0,False,False,13,False,False,No,True,False,False,True,False,False,Two year,False,Credit card (automatic),61.25,796.25,False
CUST-01173,Male,0,False,False,28,True,False,No,True,True,True,True,True,False,Month-to-month,False,Electronic check,94.52,2646.56,True
CUST-01174,Male,1,True,False,52,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,False,Bank transfer (automatic),70.54,3668.08,False
CUST-01175,Male,1,True,False,48,True,False,Fiber optic,True,True,True,True,True,False,Two year,False,Credit card (automatic),66.81,3206.88,False
CUST-01176,Female,0,False,True,56,False,False,DSL,True,True,False,False,False,True,Month-to-month,False,Electronic check,75.59,4233.04,False
CUST-01177,Male,0,True,False,17,False,True,No,False,False,True,False,False,True,One year,True,Mailed check,109.88,1867.96,False
CUST-01178,Female,0,True,True,29,True,False,No,False,False,True,True,False,False,One year,True,Bank transfer (automatic),41.28,1197.12,False
CUST-01179,Female,1,True,True,22,False,True,Fiber optic,False,False,False,True,True,False,Month-to-month,True,Bank transfer (automatic),61.22,1346.84,False
CUST-01180,Male,0,True,True,52,False,True,DSL,True,False,True,False,True,True,Month-to-month,True,Credit card (automatic),76.79,3993.08,True
CUST-01181,Male,1,True,False,31,False,False,DSL,True,True,False,True,False,True,Month-to-month,False,Mailed check,77.31,2396.61,False
CUST-01182,Female,0,False,True,53,False,False,Fiber optic,True,True,False,False,False,False,Two year,False,Bank transfer (automatic),111.75,5922.75,False
CUST-01183,Female,0,True,False,16,False,False,No,True,False,True,True,True,True,Month-to-month,True,Credit card (automatic),110.43,1766.88,True
CUST-01184,Male,0,True,True,26,False,True,Fiber optic,False,True,True,False,False,False,Two year,True,Bank transfer (automatic),54.25,1410.5,False
CUST-01185,Male,1,False,False,46,False,True,Fiber optic,False,False,False,True,False,True,Month-to-month,False,Bank transfer (automatic),35.48,1632.08,True
CUST-01186,Male,0,False,False,20,True,True,DSL,False,False,False,False,False,True,Month-to-month,True,Bank transfer (automatic),69.41,1388.2,False
CUST-01187,Female,0,False,True,2,True,False,Fiber optic,True,False,True,True,False,True,One year,True,Electronic check,57.52,115.04,False
CUST-01188,Female,0,False,False,4,True,False,No,True,True,False,True,False,True,Month-to-month,False,Electronic check,101.88,407.52,True
CUST-01189,Male,0,True,True,9,True,True,DSL,True,True,True,True,False,False,Month-to-month,True,Electronic check,106.11,954.99,True
CUST-01190,Male,0,False,False,70,False,True,No,True,True,False,False,True,False,One year,True,Bank transfer (automatic),22.25,1557.5,False
CUST-01191,Female,0,True,False,62,False,True,No,False,True,False,True,True,False,Month-to-month,True,Mailed check,91.22,5655.64,True
CUST-01192,Male,0,True,False,67,False,False,Fiber optic,False,True,True,False,False,False,Two year,False,Mailed check,33.76,2261.92,False
CUST-01193,Female,0,False,True,29,False,False,DSL,True,True,False,False,True,True,Two year,True,Bank transfer (automatic),115.05,3336.45,False
